index,u_p0,u_p1,u_p2,v_p0,v_p1,v_p2,w_p0,w_p1,w_p2
k,0,0,0,1,1,1,2,2,2
x,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
   287.10,    6.9642,    5.3660,    7.0521,   -0.2634,    1.2644,   -0.3702,    0.7200,    0.5400,    0.2300
   287.20,    6.6317,    5.5815,    6.4313,   -0.2829,    1.1341,   -0.5069,    0.4100,    0.5900,    0.1900
   287.30,    7.0144,    5.5379,    6.4359,   -1.1656,    1.2570,   -0.1680,    0.4150,    0.7100,    0.3900
   287.40,    7.5170,    5.3544,    6.4025,   -1.3425,    1.1846,    0.3658,    0.0700,    0.7100,    0.5600
   287.50,    7.1977,    5.7482,    6.4489,   -1.9623,    0.7628,    0.1328,    0.1900,    0.6900,    0.3900
   287.60,    7.6901,    5.9043,    6.2215,   -2.4041,    0.7677,    0.2153,   -0.0800,    0.6400,    0.5400
   287.70,    7.2181,    6.0919,    6.2416,   -0.2714,    0.3419,    0.0219,    0.1950,    0.6900,    0.3700
   287.80,    7.6539,    6.1823,    5.9745,   -0.0790,    0.3601,    0.3702,    0.8900,    0.8300,    0.3700
   287.90,    6.6512,    5.9799,    6.0828,   -0.6153,    0.4421,    0.3871,    0.7100,    1.1400,    0.2250
   288.00,    6.4470,    6.5084,    6.3421,   -0.5193,    0.6638,    0.4510,    0.6900,    0.7200,   -0.1900
   288.10,    6.4755,    6.1786,    6.5556,   -0.1417,    0.2742,    0.0177,    0.6650,    0.7900,   -0.0650
   288.20,    6.5982,    6.0065,    6.2003,    0.0479,    0.5736,    0.1557,    0.5400,    0.6300,    0.5000
   288.30,    6.0645,    6.7517,    5.8913,    0.2174,    0.4229,    0.2639,    0.5850,    0.0400,    0.5700
   288.40,    6.3027,    6.6660,    5.7683,   -0.3304,    0.1346,    0.3663,    0.7500,    0.6300,    0.3100
   288.50,    6.1857,    6.6465,    5.8497,   -0.6831,    0.4670,    0.4867,    0.7250,    0.2100,    0.3850
   288.60,    6.0052,    6.5327,    5.9540,   -0.8086,    0.5813,    0.2466,    0.7100,    0.5000,    0.6300
   288.70,    6.4334,    6.4709,    5.9351,   -1.5112,    0.7945,    0.1980,    0.7050,    0.6400,    0.3150
   288.80,    6.6435,    6.4379,    5.8090,   -1.7134,    0.5411,    0.4995,    0.6500,    0.8100,    0.4700
   288.90,    6.4352,    6.3517,    5.7490,   -1.5252,    0.4308,    0.3497,    0.4100,    0.6600,    0.3800
   289.00,    6.4041,    6.7435,    5.5196,   -1.6786,    0.3151,    0.1292,    0.5300,    0.5500,    0.6100
   289.10,    6.5935,    6.5404,    5.4611,   -1.1033,    0.4611,   -0.1487,    1.3600,    0.5400,    0.4950
   289.20,    6.7942,    6.6800,    5.3514,   -0.9682,    0.5424,   -0.5897,    1.3000,    0.4400,    0.4000
   289.30,    6.5105,    6.7682,    5.3592,   -0.7465,    0.3466,   -0.4498,    1.3950,    0.6100,    0.4400
   289.40,    6.5519,    6.6088,    5.1647,   -0.2713,    0.4837,   -0.5200,    1.3400,    0.5400,    1.1400
   289.50,    6.4565,    6.7526,    5.7268,    0.4187,    0.4729,   -0.3690,    0.7150,    0.6100,    1.0250
   289.60,    6.2781,    6.7765,    5.8090,    1.2624,    0.5685,    0.0934,    0.6400,    0.4800,    1.3700
   289.70,    5.5476,    6.7716,    5.4723,    1.0908,    0.7246,    0.3691,    0.3050,    0.5400,    1.3200
   289.80,    5.8959,    6.4763,    5.4613,    0.9519,    0.8664,    0.3144,    0.6300,    0.6100,    1.2300
   289.90,    6.1512,    7.0624,    5.4113,    0.5558,    0.5608,    0.3153,    0.4500,    0.6400,    1.3050
   290.00,    6.7667,    6.8415,    5.6804,    0.4746,    0.6192,    0.2700,    0.3500,    0.7100,    0.9400
   290.10,    7.2261,    6.8231,    5.7328,   -0.2206,    0.5955,    0.3370,    0.6300,    0.6500,    1.3650
   290.20,    6.3988,    7.1304,    5.6442,    0.6859,    0.7615,    0.1587,    0.2900,    0.5200,    1.6000
   290.30,    6.6179,    7.2038,    5.9927,   -0.3736,    0.6280,   -0.1262,    0.5900,    0.2800,    1.5200
   290.40,    6.2035,    7.4205,    6.0631,   -0.7985,    0.6618,   -0.0036,    0.8800,    0.2600,    1.4900
   290.50,    6.6089,    7.3998,    6.2148,    0.1347,    0.8302,   -0.0206,    0.3350,    0.6400,    1.3350
   290.60,    7.0459,    7.3890,    6.1907,   -0.1750,    0.6864,   -0.2301,    0.5000,    0.6300,    1.1600
   290.70,    6.8802,    7.8874,    6.3292,    0.6524,    0.8046,   -0.0528,    0.8350,    0.8900,    1.1150
   290.80,    7.0804,    8.4986,    6.2367,    0.3564,    0.7585,   -0.0250,    0.6800,    0.9100,    1.1600
   290.90,    6.6125,    7.5899,    6.1968,    1.1788,    0.7324,   -0.2223,    0.4350,    1.1800,    1.0550
   291.00,    6.3229,    8.0029,    5.9013,    1.3035,    1.0824,   -0.1944,    0.5800,    0.8900,    1.1900
   291.10,    6.0051,    7.9293,    5.8901,    1.3678,    1.1018,    0.0999,    0.0900,    0.7700,    1.3100
   291.20,    5.5724,    8.0002,    5.8479,    1.7884,    0.6403,    0.6468,   -0.2000,    0.8400,    1.3500
   291.30,    5.0167,    7.9694,    6.0769,    1.7594,    0.6009,    0.4932,   -0.4150,    1.1600,    1.1000
   291.40,    4.2591,    8.1083,    5.9673,    1.6343,    1.1523,    0.3124,   -0.0700,    1.1300,    0.7500
   291.50,    4.6805,    7.8906,    6.1252,    0.8419,    1.4747,    0.3033,    0.1500,    0.4000,    0.7050
   291.60,    4.9934,    8.2947,    6.6009,    1.3398,    2.1868,    0.0838,    0.1900,    0.6100,    0.6100
   291.70,    4.8878,    8.3395,    6.4508,    1.3589,    1.4158,    0.0298,    0.6250,    0.7100,    0.5850
   291.80,    5.0000,    8.3745,    6.2483,    1.1696,    1.3631,   -0.3513,    0.9700,    1.3500,    0.5300
   291.90,    5.0051,    8.2546,    6.2995,    0.4614,    1.0634,   -0.1883,    0.7300,    1.2600,    0.5250
   292.00,    4.7489,    8.4203,    6.1552,    1.0105,    0.6421,   -0.4055,    1.3900,    1.0200,    0.4800
   292.10,    5.4570,    8.1612,    6.4241,    1.3646,    0.4891,   -0.3618,    1.3750,    0.8700,    0.3900
   292.20,    5.5815,    8.0603,    6.3712,    1.5402,    1.2533,   -0.3077,    1.2800,    0.5500,    0.4500
   292.30,    5.2371,    7.3013,    6.3128,    0.6608,    1.5163,   -0.3256,    1.3500,    0.0300,    0.3300
   292.40,    5.2096,    7.5727,    6.2830,    0.3333,    1.2789,   -0.1119,    1.2700,    0.2400,    0.3200
   292.50,    5.1002,    7.9514,    6.1628,   -0.3427,    1.6175,    0.0835,    1.5800,    0.3500,    0.5000
   292.60,    4.9384,    7.6286,    6.0737,   -0.5335,    1.5779,    0.0262,    2.0200,    0.5000,    0.6800
   292.70,    4.6120,    7.0295,    6.1734,    0.2101,    1.9317,   -0.0898,    1.8600,    0.1500,    0.5350
   292.80,    5.0569,    7.3247,    5.9695,    0.7064,    1.3838,    0.1203,    1.3300,   -0.3300,    0.4700
   292.90,    4.8003,    7.1580,    5.8719,    0.4754,    1.3491,   -0.0128,    1.3800,   -0.2800,    0.3600
   293.00,    4.3080,    7.2151,    5.8900,    0.3651,    1.4060,   -0.1602,    1.7300,    0.0800,    0.4200
   293.10,    5.3791,    7.1972,    5.7914,   -0.1481,    2.0164,   -0.1402,    1.1700,    0.4100,    0.4100
   293.20,    5.8245,    7.0630,    5.7518,   -0.4390,    2.0071,    0.0366,    1.4100,    0.3900,    0.5000
   293.30,    5.9583,    7.5870,    5.6934,    1.0237,    1.8007,   -0.0383,    1.3150,    0.0800,    0.5700
   293.40,    6.0085,    7.2439,    5.8649,    1.0797,    1.3454,   -0.0137,    0.2700,   -0.1200,    0.4000
   293.50,    5.8220,    7.2223,    5.6643,    0.8573,    1.4638,    0.1113,   -0.0500,    0.2500,    0.1200
   293.60,    5.9700,    7.4131,    5.1997,    0.7544,    1.7081,    0.2395,   -0.2900,    0.1200,   -0.1000
   293.70,    6.2135,    8.0034,    5.3337,    0.7736,    1.3104,    0.3379,   -0.3750,    0.1100,    0.1500
   293.80,    6.2569,    8.4260,    6.2732,    0.7968,    1.6401,    0.6064,   -0.4400,   -0.0700,    0.2900
   293.90,    6.1687,    8.0118,    6.5522,    1.3416,    1.5323,   -0.3603,   -0.1850,    0.1600,   -0.2500
   294.00,    5.9183,    8.1068,    6.6342,    1.1755,    1.2804,   -0.7670,    0.1000,    0.1900,   -0.4600
   294.10,    6.5495,    7.2078,    6.9064,    0.4159,    1.6402,   -0.8084,    0.4750,    0.2300,   -0.6800
   294.20,    6.4980,    7.9519,    7.4724,   -0.0642,    1.8455,   -0.4575,    0.9500,    0.7400,   -1.0100
   294.30,    7.3456,    7.8539,    7.4504,   -0.0919,    2.3536,   -0.5100,    0.5750,    0.5500,   -0.7050
   294.40,    7.1755,    7.9414,    7.5626,    0.1045,    2.2218,   -0.1472,    0.5100,    0.4400,   -0.7600
   294.50,    7.5138,    7.4639,    7.6985,    0.0178,    2.0492,    0.0512,    0.5650,    0.4500,   -0.8850
   294.60,    7.9145,    7.7234,    7.8455,   -0.0541,    2.4301,   -0.3048,   -0.1200,    0.0300,   -0.7500
   294.70,    7.4455,    7.7377,    7.9574,   -0.1509,    2.1398,   -0.2590,   -0.2850,   -0.1000,   -0.6750
   294.80,    7.3629,    7.5464,    7.8893,   -0.0292,    1.6675,   -0.3137,   -0.6100,   -0.3100,   -0.5600
   294.90,    7.4035,    8.1029,    7.8583,   -0.3021,    2.2986,   -0.2640,   -0.7050,   -0.0800,   -0.5950
   295.00,    7.1612,    8.1760,    7.9834,   -0.4173,    1.2390,   -0.2095,   -0.5200,   -0.2600,   -0.4800
   295.10,    7.1187,    8.8269,    7.9819,   -0.3905,    1.2762,   -0.2845,   -0.4100,   -0.5700,   -0.6150
   295.20,    7.1942,    9.1465,    8.0356,   -0.1639,    1.0518,   -0.4026,   -0.5800,   -0.4400,   -0.6200
   295.30,    7.3871,    9.0606,    7.9501,   -0.3718,    1.0555,   -0.2278,   -0.9600,   -0.4500,   -0.5350
   295.40,    7.4936,    9.1662,    8.0029,   -0.8040,    1.2395,   -0.1359,   -0.9700,   -0.7500,   -0.6600
   295.50,    7.9505,    9.1244,    7.9084,   -0.6089,    1.3483,   -0.2080,    0.1900,   -0.5900,   -0.5150
   295.60,    7.1713,    9.1697,    7.9635,    0.1966,    1.2114,   -0.1051,   -0.2500,   -0.6100,   -0.2900
   295.70,    7.0419,    8.9956,    8.0515,    0.1771,    1.4109,   -0.1548,    0.3350,   -0.6000,   -0.4750
   295.80,    7.7098,    8.8537,    8.1474,    0.2200,    1.1156,   -0.2107,    0.3000,   -0.4600,   -0.5800
   295.90,    7.5985,    8.7439,    8.1531,    0.4592,    1.0237,   -0.2278,    0.3850,   -0.3700,   -0.4900
   296.00,    6.7499,    8.7316,    8.2255,    1.2491,    1.0080,   -0.2083,    0.4600,   -0.4100,   -0.6400
   296.10,    6.7276,    8.8491,    8.0734,   -0.3388,    1.7918,   -0.1593,    0.0250,   -0.3500,   -0.4900
   296.20,    7.0427,    8.7045,    8.0854,   -0.0329,    1.0545,   -0.1115,   -0.9400,   -0.2800,   -0.2900
   296.30,    6.6294,    8.5235,    8.0908,   -0.1478,    1.3101,   -0.2426,    0.1350,   -0.3300,   -0.3450
   296.40,    6.7058,    8.4018,    8.1511,   -0.4804,    1.4306,   -0.1248,    0.1500,   -0.3100,   -0.4900
   296.50,    7.3466,    8.5237,    8.0676,   -0.0419,    1.4242,   -0.1992,    1.1050,   -0.4600,   -0.5000
   296.60,    7.4587,    8.6910,    8.0245,    0.8731,    1.6869,   -0.2543,    1.3000,   -0.4700,   -0.6000
   296.70,    7.2398,    8.2866,    8.1197,    1.0314,    1.6729,   -0.2462,    0.8200,   -0.1500,   -0.5600
   296.80,    7.8611,    7.9332,    8.0898,    0.7871,    1.7079,   -0.0896,    0.6500,    0.0700,   -0.5400
   296.90,    7.5739,    8.2622,    7.9554,   -0.7905,    1.3493,   -0.0099,   -0.0150,   -0.2500,   -0.5550
   297.00,    7.0080,    8.3211,    8.0425,   -1.4905,    1.3922,   -0.0526,    0.5400,   -0.1900,   -0.6200
   297.10,    7.0524,    8.0817,    8.0974,   -0.1991,    1.8330,   -0.2097,    0.3650,   -0.1300,   -0.6350
   297.20,    7.4249,    8.5723,    8.1895,   -0.5345,    1.5512,   -0.2056,    0.2800,   -0.0200,   -0.6700
   297.30,    7.6728,    8.5814,    8.2477,   -0.2904,    1.7091,   -0.3017,    0.0600,    0.2100,   -0.6750
   297.40,    7.2501,    8.5730,    8.2413,   -0.6771,    1.8933,   -0.2206,    0.2500,   -0.1100,   -0.6900
   297.50,    7.6689,    8.3578,    8.2067,   -1.0425,    1.7315,   -0.1999,    0.4700,   -0.4900,   -0.6950
   297.60,    7.8177,    8.2233,    8.3036,   -0.6003,    2.0142,   -0.2058,    0.1400,   -0.1300,   -0.7200
   297.70,    8.2304,    8.2095,    8.1293,   -0.1614,    1.7204,   -0.0633,   -0.5550,   -0.2200,   -0.6650
   297.80,    8.1171,    7.9704,    8.1844,   -0.0221,    1.8692,   -0.1635,   -0.7000,   -0.2700,   -0.7500
   297.90,    7.6891,    7.8337,    8.1249,   -1.2359,    1.5318,    0.1178,   -0.7000,   -0.5300,   -0.6650
   298.00,    6.9833,    7.7054,    8.2393,   -1.5220,    1.4163,    0.0855,   -0.3400,   -0.4500,   -0.6600
   298.10,    7.0290,    7.4949,    8.1035,   -2.0970,    1.3905,    0.1472,    0.5700,   -0.2000,   -0.5950
   298.20,    7.4436,    7.7640,    8.2267,   -2.0212,    1.3451,   -0.0443,   -0.1800,    0.3000,   -0.6000
   298.30,    7.4121,    7.7510,    8.1798,   -1.7935,    1.3934,   -0.0393,    0.0150,    0.1600,   -0.6150
   298.40,    7.1459,    7.5550,    8.2834,   -1.8013,    1.1912,   -0.2154,    0.5000,   -0.2100,   -0.7300
   298.50,    5.8093,    7.4240,    8.3098,   -1.7659,    1.4459,   -0.1409,    0.9400,   -0.0200,   -0.6700
   298.60,    5.2726,    7.4419,    8.2201,   -0.9342,    1.6475,   -0.2802,    1.9500,    0.1500,   -0.6800
   298.70,    5.7762,    7.2634,    8.1444,   -0.6550,    1.4190,   -0.0116,    1.9500,   -0.2900,   -0.5800
   298.80,    5.3664,    7.6552,    8.1021,   -0.9440,    1.3033,   -0.0738,    2.3100,   -0.1400,   -0.5600
   298.90,    6.2261,    7.6653,    8.2558,   -0.6639,    1.5111,   -0.1939,    2.2900,   -0.3400,   -0.5850
   299.00,    6.7499,    7.5606,    8.2698,   -0.3752,    1.3772,    0.0109,    1.9900,   -0.6800,   -0.5300
   299.10,    6.8910,    7.1816,    8.1782,   -0.8281,    1.7367,    0.0317,    2.3350,   -0.4500,   -0.4700
   299.20,    6.9686,    6.9285,    8.1728,    0.1646,    1.8837,    0.1628,    2.2000,    0.2400,   -0.4700
   299.30,    7.5241,    6.8315,    8.1900,   -0.2695,    1.2235,    0.0225,    1.5200,    0.3000,   -0.4350
   299.40,    7.2269,    7.2156,    8.1516,   -0.4306,    0.8219,    0.1032,    1.1900,    0.6500,   -0.4800
   299.50,    7.4991,    7.9556,    8.0780,   -0.4720,    1.5254,   -0.0803,    0.9900,    0.4700,   -0.4100
   299.60,    8.0309,    8.6220,    8.0314,   -0.9446,    2.2484,   -0.3105,    0.5700,   -0.0100,   -0.5500
   299.70,    8.1035,    8.1571,    7.9771,   -0.6650,    1.7995,   -0.0713,    0.0550,   -0.0700,   -0.4800
   299.80,    7.6697,    8.0645,    8.0526,   -0.4974,    1.5673,   -0.2509,   -0.0400,   -0.1100,   -0.5000
   299.90,    7.7789,    7.5109,    8.0568,   -0.2845,    2.7104,    0.0631,    0.1900,    0.0500,   -0.3750
   300.00,    8.0162,    8.2460,    7.9423,   -0.0701,    2.3518,    0.2414,    0.3000,   -0.4300,   -0.4000
   300.10,    7.6643,    7.9064,    8.1494,    0.2429,    1.8684,    0.0923,    0.3550,   -0.6000,   -0.4500
   300.20,    7.6936,    7.8276,    8.1689,    0.0043,    1.5239,   -0.0371,    0.2100,   -0.9000,   -0.4200
   300.30,    7.8088,    7.6601,    8.1553,   -0.2381,    1.5532,   -0.0138,    0.0850,   -0.5700,   -0.4400
   300.40,    7.8879,    7.8086,    8.1686,   -0.5917,    1.6783,   -0.1511,    0.0800,   -0.5600,   -0.5600
   300.50,    7.9305,    7.9478,    8.1138,   -0.3585,    1.5315,    0.0630,    0.2050,   -0.5400,   -0.5100
   300.60,    8.0735,    8.0357,    8.0558,   -0.7114,    1.6278,    0.0131,    0.1000,   -0.5300,   -0.5200
   300.70,    8.4411,    8.1645,    8.0289,   -0.6876,    1.5653,   -0.0864,   -0.1100,   -0.5400,   -0.5900
   300.80,    8.6286,    8.2268,    7.9123,   -0.7643,    1.5801,    0.1380,    0.0200,   -0.4700,   -0.5000
   300.90,    8.8746,    8.1337,    7.9013,    0.0460,    1.5259,   -0.0628,    0.1050,   -0.4900,   -0.4600
   301.00,    8.8793,    8.0128,    7.9588,   -0.0211,    1.5823,   -0.2410,    0.0800,   -0.5100,   -0.5700
   301.10,    8.7490,    8.0044,    8.0030,   -0.0336,    1.3604,   -0.2819,   -0.1850,   -0.4000,   -0.5750
   301.20,    8.1267,    8.0337,    7.8906,   -0.0423,    1.5279,   -0.1497,   -0.8200,   -0.3700,   -0.6100
   301.30,    7.7903,    8.0012,    7.8434,   -0.6678,    1.5025,   -0.2587,   -0.6050,   -0.3800,   -0.5550
   301.40,    7.6643,    8.0906,    7.8320,   -0.5693,    1.4707,   -0.0785,   -0.0800,   -0.3600,   -0.4800
   301.50,    8.0864,    7.9842,    8.0282,   -0.0615,    1.3508,    0.0347,    0.2450,   -0.4400,   -0.5100
   301.60,    8.2706,    8.1684,    7.9041,   -0.0531,    1.3592,    0.0301,    0.1800,   -0.4600,   -0.5900
   301.70,    8.2088,    8.1046,    8.0225,   -0.0429,    1.0664,   -0.0052,    0.2450,   -0.5200,   -0.6500
   301.80,    8.0603,    7.8495,    7.8724,    0.0350,    1.1134,   -0.0593,    0.2900,   -0.5000,   -0.7500
   301.90,    7.9738,    7.7766,    7.9565,    0.2168,    1.0688,    0.0971,    0.1250,   -0.5300,   -0.6100
   302.00,    7.9748,    7.8185,    7.9470,    0.2668,    1.3661,   -0.0287,    0.1300,   -0.5000,   -0.5200
   302.10,    7.8737,    7.7670,    8.0125,    0.1617,    1.4951,    0.0470,    0.1400,   -0.5100,   -0.4300
   302.20,    7.7601,    7.5855,    8.1927,   -0.0731,    1.5227,    0.0584,   -0.0300,   -0.5100,   -0.4900
   302.30,    8.1935,    7.3828,    8.0322,   -0.2086,    1.8968,    0.0316,    0.1850,   -0.7500,   -0.3950
   302.40,    8.0078,    7.4013,    8.0546,   -0.2920,    1.5143,   -0.1509,    0.3000,   -0.6600,   -0.3800
   302.50,    8.2960,    7.5340,    7.9240,   -0.4347,    1.6517,   -0.1313,    0.3500,   -0.7700,   -0.2550
   302.60,    8.2836,    7.5190,    7.8783,   -0.5075,    1.6000,   -0.1654,    0.3300,   -0.7800,   -0.2200
   302.70,    8.1293,    7.6587,    7.8709,   -0.4694,    2.0874,   -0.1343,    0.2550,   -0.3500,   -0.3050
   302.80,    7.9913,    7.7316,    7.9509,   -0.6217,    2.1319,   -0.2349,    0.2900,   -0.2400,   -0.3400
   302.90,    8.0197,    7.6274,    7.7164,   -0.6503,    2.2260,   -0.2102,    0.2650,   -0.2400,   -0.2600
   303.00,    8.0233,    7.3944,    8.0238,   -0.4183,    1.9765,   -0.1903,    0.2900,   -0.4400,   -0.2100
   303.10,    8.1009,    7.3361,    7.8962,   -0.2378,    1.7557,   -0.1668,    0.0800,   -0.4600,   -0.0700
   303.20,    7.8394,    7.1686,    7.9630,   -0.3127,    1.7850,   -0.3331,    0.2100,   -0.9000,   -0.2300
   303.30,    7.9404,    6.9896,    7.8926,   -0.2076,    2.9527,   -0.0497,    0.0400,   -0.1100,   -0.1250
   303.40,    7.5847,    6.9561,    7.8290,   -0.0376,    2.0652,   -0.2285,    0.0900,    0.4500,   -0.1400
   303.50,    7.8326,    6.4838,    7.8610,    0.0035,    2.2566,   -0.0250,   -0.0300,    1.0700,   -0.1450
   303.60,    7.5717,    6.4820,    7.9347,    0.0107,    1.8645,   -0.0445,   -0.1700,    1.0900,   -0.2400
   303.70,    7.6006,    6.8477,    7.8411,    0.0071,    1.0331,   -0.1237,   -0.3500,    0.2800,   -0.2750
   303.80,    7.6419,    6.7940,    7.9817,    0.0193,    0.9482,   -0.1955,   -0.4000,   -0.0600,   -0.3800
   303.90,    7.3578,    6.9785,    7.8937,    0.0699,    1.0706,   -0.1457,   -0.3050,   -0.4400,   -0.2650
   304.00,    7.1885,    7.2526,    7.9046,    0.0562,    1.2752,   -0.1479,   -0.3700,   -0.4200,   -0.2700
   304.10,    7.4667,    7.2233,    7.8626,    0.3148,    1.1078,   -0.0961,   -0.1700,   -0.5100,   -0.3800
   304.20,    7.3806,    7.2486,    7.7975,    0.0584,    1.0752,   -0.2038,   -0.1100,   -0.6600,   -0.2800
   304.30,    7.5056,    7.2449,    7.7773,    0.0560,    1.3954,   -0.0104,    0.0050,   -0.8800,   -0.1750
   304.40,    7.6576,    7.1469,    7.9906,    0.0070,    1.9034,   -0.1516,   -0.1300,   -1.1800,   -0.3600
   304.50,    7.4420,    6.9709,    7.8168,   -0.1228,    2.0029,    0.2189,   -0.2250,   -0.7800,   -0.2500
   304.60,    7.0282,    7.0622,    7.8450,   -0.2627,    0.8529,    0.2793,    0.1600,   -0.6700,   -0.1100
   304.70,    7.2666,    7.2466,    7.8878,   -0.1443,    0.9753,    0.1635,    0.2950,   -0.5700,   -0.1750
   304.80,    7.4289,    7.5294,    7.7896,    0.0715,    1.1097,    0.2084,   -0.0200,   -0.7600,   -0.1800
   304.90,    8.2015,    7.7101,    7.8618,    0.6544,    0.3340,    0.3170,    0.4700,   -0.6100,   -0.1700
   305.00,    8.1447,    7.6187,    7.8569,    0.5655,    0.2658,    0.0671,    0.3700,   -0.3700,   -0.1500
   305.10,    8.2335,    7.6062,    7.8588,    0.4517,    0.9482,    0.1670,    0.3050,   -0.3100,   -0.0750
   305.20,    7.8852,    7.7084,    7.9009,    0.5906,    0.7541,    0.1722,    0.4000,   -0.2500,   -0.1000
   305.30,    7.6910,    7.3858,    7.9256,    0.4314,    0.8285,    0.0007,   -0.2850,   -0.2600,   -0.1750
   305.40,    7.5719,    7.5653,    7.8736,    0.1247,    1.1070,    0.1047,   -0.0400,    0.1800,   -0.1300
   305.50,    7.6664,    7.3309,    7.7955,    0.3999,    0.9856,    0.1023,    0.1650,    0.4600,   -0.1750
   305.60,    7.6301,    7.0157,    7.8416,    0.2316,    1.2319,   -0.0987,    0.1200,    0.3800,   -0.2400
