index,u_p0,u_p1,u_p2,v_p0,v_p1,v_p2,w_p0,w_p1,w_p2
    22.00,    5.9314,    8.9328,    8.9332,    0.7212,    0.3559,   -0.2282,    0.1100,   -0.4900,   -0.1500
    22.10,    6.0011,    8.8010,    9.3139,    0.5017,    0.6746,   -0.6018,    0.1600,   -0.4500,   -0.0250
    22.20,    5.9831,    8.8133,    8.9768,   -0.1060,    0.6903,   -0.3511,   -0.2800,   -0.4200,    0.2400
    22.30,    6.2498,    8.7752,    9.1325,   -0.0733,    0.8851,   -0.3712,   -0.0900,   -0.4800,    0.1250
    22.40,    6.3308,    8.7289,    9.0389,   -0.3269,    0.9720,   -0.4504,    0.0400,   -0.4800,    0.1300
    22.50,    6.1867,    8.7491,    9.1155,   -0.0240,    0.9816,   -0.3198,    0.1600,   -0.4000,    0.1400
    22.60,    6.1412,    8.8008,    9.0638,    0.4050,    0.9666,   -0.3048,   -0.0100,   -0.3300,    0.1400
    22.70,    6.1456,    8.7473,    9.0899,    0.4269,    0.9957,   -0.4014,   -0.0400,   -0.3200,    0.0350
    22.80,    5.9848,    8.7744,    9.0862,   -0.1201,    0.9491,   -0.0812,   -0.2200,   -0.3000,    0.2300
    22.90,    6.4596,    9.0394,    9.0147,    0.0166,    0.9959,   -0.2538,   -0.3400,   -0.2700,    0.1800
    23.00,    6.3389,    9.0175,    9.0276,   -0.2191,    1.0003,   -0.0100,   -0.4200,   -0.2500,    0.2600
    23.10,    6.9282,    8.9685,    9.2125,   -0.2607,    1.0513,   -0.4718,   -0.6700,   -0.1200,    0.2100
    23.20,    7.3697,    8.6631,    9.1095,   -0.0854,    0.9853,   -0.6198,   -0.1700,   -0.1500,    0.3000
    23.30,    7.1523,    8.8059,    9.1387,   -0.4612,    0.9245,   -0.7124,    0.2600,   -0.1900,    0.0700
    23.40,    7.3976,    8.9133,    8.9620,   -0.6020,    1.0944,   -0.2888,   -0.0200,   -0.1000,    0.2300
    23.50,    6.9297,    8.9217,    9.1100,   -0.7948,    1.3163,   -0.7978,   -0.1600,   -0.0900,    0.0100
    23.60,    7.2158,    8.8111,    9.1251,   -0.2824,    1.2885,   -0.7461,   -0.3900,   -0.1600,    0.0800
    23.70,    7.4921,    8.7158,    9.0433,   -0.2698,    1.4264,   -0.8345,   -0.5600,   -0.3000,   -0.0150
    23.80,    7.4224,    8.8050,    9.0756,   -0.0504,    1.2806,   -0.9232,   -0.7100,   -0.0700,   -0.0400
    23.90,    7.3259,    8.9712,    8.9689,    0.3296,    1.4934,   -0.7510,   -0.6200,   -0.0400,    0.0550
    24.00,    7.2528,    9.0983,    9.0014,    0.5771,    1.4448,   -0.7257,   -0.9000,   -0.1900,    0.0400
    24.10,    7.3988,    9.0256,    8.8853,    0.7802,    1.5143,   -0.6794,   -1.0600,   -0.1600,    0.2100
    24.20,    7.9293,    9.3305,    8.8148,    1.1018,    1.3522,   -0.6560,   -0.8000,   -0.2500,    0.2700
    24.30,    7.4188,    9.3305,    9.0371,    1.4880,    1.3522,   -0.6394,   -0.7600,   -0.2200,    0.3750
    24.40,    7.1469,    9.2756,    9.1265,    1.0913,    1.5094,   -0.8742,   -1.3000,   -0.2500,    0.2700
    24.50,    7.0489,    9.4482,    9.1196,    1.1932,    1.4379,   -0.8180,   -1.4500,   -0.2400,    0.1700
    24.60,    7.0519,    9.3071,    9.2558,    1.3432,    1.4847,   -1.1148,   -1.0200,   -0.4000,    0.1200
    24.70,    6.2631,    9.1352,    9.2686,    2.0229,    1.4921,   -1.0740,   -1.1700,   -0.2100,    0.3100
    24.80,    6.3764,    9.2322,    9.2987,    1.6806,    1.3402,   -0.7675,   -0.3500,   -0.0300,    0.3500
    24.90,    6.6945,    9.0704,    9.5229,    0.7721,    1.1493,   -0.9110,   -1.2200,   -0.0600,    0.0500
    25.00,    7.4803,    9.0712,    9.4930,    1.1607,    1.0853,   -0.9574,   -0.5400,   -0.1300,   -0.0900
    25.10,    7.1858,    9.0926,    9.4983,    1.6446,    1.2589,   -0.7395,    0.1800,   -0.2500,   -0.3450
    25.20,    7.3223,    9.1372,    9.3804,    1.8679,    1.1860,   -1.0852,    0.4100,   -0.3100,   -0.3000
    25.30,    6.7224,    9.0800,    9.2825,    1.4737,    1.1291,   -0.9263,   -0.0800,   -0.3300,   -0.3000
    25.40,    6.8531,    9.0783,    9.2369,    1.5111,    1.1432,   -0.9604,   -0.2700,   -0.3600,   -0.1600
    25.50,    6.4618,    9.0906,    9.1413,    0.6367,    1.1589,   -0.9365,   -0.3800,   -0.3100,   -0.1400
    25.60,    7.3580,    9.1704,    9.2415,    0.9391,    1.1474,   -0.8244,    0.2900,   -0.5000,   -0.1100
    25.70,    7.1203,    9.1808,    9.2185,    0.9598,    1.0631,   -0.7240,    0.3000,   -0.5000,   -0.1050
    25.80,    6.6106,    9.2588,    9.1701,    1.2819,    1.0656,   -0.5910,    0.1400,   -0.3100,   -0.0300
    25.90,    6.5611,    9.4248,    9.3858,    0.6987,    1.1643,   -0.8103,    0.7000,   -0.3300,   -0.1900
    26.00,    6.8398,    9.3201,    9.3767,    0.2271,    1.0304,   -0.7651,    0.8300,   -0.4000,   -0.0900
    26.10,    6.8841,    9.1372,    9.3491,    0.4463,    1.1860,   -0.9466,    0.4500,   -0.3600,   -0.1100
    26.20,    6.0641,    9.2005,    9.3708,    0.8586,    1.2508,   -1.0650,    0.4600,   -0.3700,   -0.1300
    26.30,    6.4483,    9.3689,    9.2280,    1.2691,    1.2715,   -0.8012,    0.0200,   -0.3100,   -0.2900
    26.40,    6.5308,    9.1844,    9.3016,    0.8874,    1.1491,   -0.6176,    0.6100,   -0.3900,   -0.3000
    26.50,    6.4694,    9.2783,    9.0852,    0.5165,    1.1392,   -0.5373,   -0.1200,   -0.3800,   -0.1300
    26.60,    6.3919,    9.0825,    9.1369,    0.3360,    1.0511,   -0.5523,   -0.3700,   -0.1200,   -0.0800
    26.70,    6.7669,    9.3443,    9.1301,   -0.2235,    0.8339,   -0.8452,   -0.7900,   -0.1800,   -0.2400
    26.80,    6.9078,    9.4346,    9.2305,    0.0218,    0.8521,   -1.0823,   -0.6700,   -0.2500,   -0.3600
    26.90,    6.8679,    9.2214,    9.2876,   -0.1755,    0.7903,   -1.0254,   -0.9900,   -0.2400,   -0.3000
    27.00,    7.0536,    9.3164,    9.4299,   -0.2952,    0.5384,   -0.9082,   -0.8000,   -0.1600,   -0.2900
    27.10,    7.4793,    9.2433,    9.3176,   -0.1075,    0.3798,   -0.9219,    0.1100,   -0.1400,   -0.3150
    27.20,    7.4687,    9.2103,    9.3100,   -0.1373,    0.5325,   -0.8018,   -0.0400,   -0.2000,   -0.1400
    27.30,    7.2594,    9.4226,    9.3246,    0.0008,    0.5443,   -0.9211,   -0.1700,   -0.2500,   -0.2850
    27.40,    7.2407,    9.2160,    9.3425,   -0.1368,    0.7184,   -0.7764,    0.1100,   -0.3000,   -0.3200
    27.50,    7.6544,    9.1544,    9.1984,   -0.2570,    1.0457,   -0.8796,   -0.0300,   -0.1800,   -0.2500
    27.60,    7.6855,    9.0359,    9.2625,   -0.1036,    0.6179,   -0.8789,   -0.2600,   -0.2500,   -0.3000
    27.70,    7.5239,    8.9633,    9.3246,   -0.5865,    0.6874,   -0.9211,   -0.1600,   -0.1900,   -0.3700
    27.80,    7.5781,    9.2115,    9.2639,   -0.2735,    0.6965,   -1.0069,   -0.4400,   -0.2200,   -0.4300
    27.90,    7.5675,    9.2957,    9.2595,   -0.3033,    0.7068,   -0.8258,   -0.4400,   -0.2700,   -0.2400
    28.00,    7.5340,    9.2512,    9.3358,    0.0274,    0.7797,   -1.0123,    0.1600,   -0.1700,   -0.2200
    28.10,    7.3609,    9.2362,    9.4018,   -0.5353,    0.7280,   -0.9116,   -0.0800,   -0.2000,   -0.2750
    28.20,    7.6234,    9.3960,    9.5329,   -0.0044,    0.8188,   -0.7602,   -0.0000,   -0.1100,   -0.2600
    28.30,    7.4018,    9.3425,    9.3206,   -0.2880,    0.8479,   -0.5689,    0.1100,   -0.1800,   -0.0900
    28.40,    7.4010,    9.2135,    9.3489,   -0.2240,    0.7964,   -0.6545,    0.0800,   -0.0800,   -0.2000
    28.50,    7.3397,    9.1965,    9.3817,   -0.1888,    0.6447,   -0.5151,    0.1000,   -0.0400,   -0.1800
    28.60,    7.2715,    9.0256,    9.4627,   -0.5035,    0.7021,   -0.7688,    0.1000,    0.0500,   -0.4100
    28.70,    7.4877,    9.0098,    9.4552,   -0.2917,    0.7144,   -0.5916,    0.0900,    0.0000,   -0.3150
    28.80,    7.6052,    8.9869,    9.5287,   -0.3201,    0.6689,   -0.6681,    0.1500,    0.0200,   -0.4500
    28.90,    7.2441,    8.9818,    9.4137,   -0.5710,    0.7110,   -0.7178,    0.0700,    0.0800,   -0.5300
    29.00,    7.3069,    8.9933,    9.3122,   -0.3282,    0.7908,   -0.5878,    0.5300,   -0.0400,   -0.5000
    29.10,    7.7187,    8.8931,    9.4259,   -0.5483,    0.6787,   -0.5560,    0.5000,    0.1200,   -0.4650
    29.20,    7.6325,    8.9564,    9.3903,   -0.6587,    0.7435,   -0.1792,    0.5700,    0.1300,   -0.3200
    29.30,    7.5507,    8.9653,    9.2593,   -0.3410,    0.7873,   -0.3307,    0.6000,    0.0300,   -0.3050
    29.40,    7.6074,    8.7791,    9.0753,   -0.9182,    0.6790,   -0.2250,    0.5000,    0.2000,   -0.3800
    29.50,    7.5426,    8.5363,    9.1757,   -0.8549,    0.7418,   -0.4621,    0.0900,    0.1500,   -0.4950
    29.60,    7.5185,    8.8429,    9.2910,   -0.2523,    0.5657,   -0.6474,   -0.3700,    0.1300,   -0.6100
    29.70,    7.1053,    8.8318,    9.1865,    0.5020,    0.7140,   -0.5213,   -0.6700,    0.0700,   -0.4050
    29.80,    7.3845,    8.6003,    9.2984,    0.6645,    0.7425,   -0.4755,   -0.2200,   -0.0100,   -0.4100
    29.90,    7.2218,    8.6678,    9.1039,    0.0176,    0.7152,   -0.3996,   -0.2300,   -0.0900,   -0.3200
    30.00,    7.0558,    8.7183,    9.2755,   -0.4873,    0.9422,   -0.5210,    0.5800,   -0.0900,   -0.4300
    30.10,    8.0947,    8.6907,    9.2303,   -0.2457,    1.1668,   -0.3271,    1.5000,   -0.2100,   -0.1950
    30.20,    7.3501,    8.8729,    9.2455,    1.7574,    1.0752,   -0.2184,    0.4100,   -0.3600,   -0.2600
    30.30,    6.8322,    8.7491,    9.3019,    2.3777,    0.9816,   -0.3005,    0.1700,   -0.4000,   -0.2400
    30.40,    7.1974,    8.7050,    9.2800,    0.9122,    0.8765,   -0.4991,    1.1100,   -0.1700,   -0.3400
    30.50,    6.8947,    8.7040,    9.3364,    0.4761,    0.8265,   -0.3782,    0.4600,   -0.2500,   -0.3000
    30.60,    6.8881,    8.8811,    9.2366,    0.6463,    0.7770,   -0.2622,    0.5400,   -0.1800,   -0.1300
    30.70,    6.5820,    8.9660,    9.4053,    0.6443,    0.7233,   -0.5336,    0.7100,   -0.3900,   -0.2550
    30.80,    5.8661,    9.1037,    9.1243,    0.5564,    1.1107,   -0.2760,    0.4400,   -0.3500,   -0.1500
    30.90,    7.1060,    8.9522,    9.4648,    1.2501,    1.2417,   -0.6118,    0.5600,   -0.4200,   -0.2900
    31.00,    6.6037,    8.5003,    9.3238,    1.3380,    1.1506,   -0.5080,    0.8300,   -0.2800,   -0.1000
    31.10,    5.7122,    8.9973,    9.2867,    1.1716,    0.9907,   -0.4092,    0.0100,   -0.4800,   -0.1150
    31.20,    5.6910,    8.8040,    9.3782,    1.1120,    1.2306,   -0.4871,   -0.1300,   -0.3600,   -0.1300
    31.30,    5.5627,    9.0729,    9.2733,    1.4026,    1.0713,   -0.5320,    0.3600,   -0.2200,   -0.1200
    31.40,    5.6620,    9.0347,    9.3332,    1.4646,    0.8600,   -0.2361,    0.7700,   -0.3400,   -0.0700
    31.50,    6.6331,    9.0273,    9.0331,    1.7655,    0.6881,   -0.0842,    0.1800,   -0.3500,   -0.1850
    31.60,    6.7672,    9.1093,    9.0221,    1.5148,    0.4844,   -0.0820,    0.2400,   -0.0800,   -0.1500
    31.70,    6.9226,    8.9345,    8.8004,    1.5838,    0.3419,    0.1865,    0.2500,    0.0200,    0.0650
    31.80,    6.9105,    8.8567,    8.9212,    1.6820,    0.4534,   -0.1300,    0.3200,   -0.0700,   -0.0600
    31.90,    6.8618,    8.9436,    8.8148,    1.8470,    0.4997,   -0.0469,    0.4600,    0.0500,    0.0050
    32.00,    6.5855,    8.8532,    8.9446,    1.8345,    0.4815,   -0.2625,    0.5400,    0.1600,   -0.0400
    32.10,    6.9411,    8.8050,    9.1839,    1.6074,    0.4684,   -0.0942,    0.6300,    0.0900,   -0.0600
    32.20,    6.6955,    8.7626,    8.9310,    1.6343,    0.3492,    0.3699,    0.3500,    0.2900,    0.1200
    32.30,    7.1312,    8.6710,    9.2466,    1.5096,    0.5731,   -0.3144,    0.1800,    0.2700,    0.1300
    32.40,    7.1541,    8.8335,    9.0832,    1.5552,    0.6999,   -0.2312,   -0.0900,    0.0200,    0.3000
    32.50,    6.9989,    8.7165,    9.1398,    1.3972,    0.5502,   -0.1993,   -0.0700,    0.1600,    0.2300
    32.60,    6.8118,    8.5964,    9.3154,    1.4419,    0.5426,   -0.3238,   -0.0200,    0.2100,    0.2500
    32.70,    6.6229,    8.4801,    9.3990,    1.7037,    0.3288,   -0.8015,    0.0000,    0.2600,    0.0850
    32.80,    6.8117,    8.5077,    9.1078,    0.6298,    0.5103,   -0.6057,    0.2800,    0.0200,    0.1800
    32.90,    7.1661,    8.3063,    9.1125,    1.0509,    0.6423,   -0.6729,    0.2000,    0.0400,    0.3650
    33.00,    7.2607,    8.4654,    9.0985,    0.9770,    0.7972,   -0.4715,    0.2800,    0.0200,    0.3000
    33.10,    7.0794,    8.5868,    9.0625,    1.1186,    0.5628,   -0.4688,    0.3000,    0.0200,    0.2050
    33.20,    7.0733,    8.4600,    9.0386,    1.1107,    0.7253,   -0.5644,    0.3200,   -0.1200,    0.2200
    33.30,    7.1701,    8.5932,    9.2841,    1.2508,    0.6847,   -0.3882,    0.0300,   -0.0900,    0.1150
    33.40,    7.2163,    8.6131,    9.3078,    0.7578,    0.5802,   -0.2036,   -0.0500,   -0.0500,    0.2300
    33.50,    7.0515,    8.5799,    9.3339,    0.3600,    0.6189,   -0.3001,   -0.1450,   -0.0200,    0.3250
    33.60,    7.0011,    8.6481,    9.4208,    0.1900,    0.5275,    0.1522,   -0.1700,    0.0800,    0.3000
    33.70,    6.7002,    8.6481,    9.2127,    0.1459,    0.5275,   -0.3578,   -0.5000,    0.1200,    0.2150
    33.80,    6.8356,    8.6599,    9.4408,    0.3192,    0.7213,   -0.3583,   -0.5400,   -0.0200,    0.2200
    33.90,    6.5554,    8.3701,    9.6058,    0.1067,    0.9351,   -0.5126,   -0.4800,   -0.0100,    0.4850
    34.00,    6.7482,    8.3100,    9.3085,    0.4510,    0.7282,   -0.6737,   -0.2500,    0.0600,    0.2700
    34.10,    6.4736,    8.3048,    9.1671,    0.4244,    0.7704,   -0.3919,   -0.3700,    0.1000,    0.0450
    34.20,    6.7457,    8.2531,    9.0615,    0.5291,    0.7854,   -0.1127,   -0.3500,    0.0800,    0.2400
    34.30,    6.6105,    8.3230,    9.1732,    0.4697,    0.6800,   -0.1810,   -0.4000,    0.0400,    0.1500
    34.40,    6.7418,    8.4026,    9.3295,    0.3291,    0.9605,   -0.3221,   -0.1600,   -0.1000,   -0.0700
    34.50,    6.5387,    8.3282,    9.2529,    0.8812,    1.0439,   -0.0465,   -0.1000,    0.0400,    0.0600
    34.60,    6.5564,    8.2851,    9.4974,    0.9689,    0.9888,   -0.5294,    0.0100,    0.1400,   -0.0900
    34.70,    6.0572,    8.0004,    9.3101,    0.1026,    1.1604,   -0.3387,    0.2500,    0.1700,   -0.0600
    34.80,    5.8297,    8.2765,    9.1945,   -0.0750,    1.0590,   -0.2674,    0.2700,    0.0900,    0.1100
    34.90,    5.7592,    8.4590,    9.3991,    0.6145,    1.0814,   -0.5415,   -0.0300,    0.2100,   -0.0350
    35.00,    6.4022,    8.4373,    9.4871,    0.2518,    1.1998,   -0.8513,    0.6800,    0.2900,   -0.0900
    35.10,    6.5650,    8.3058,    9.4292,   -0.7256,    0.8203,   -0.6411,    0.0100,    0.0700,   -0.2150
    35.20,    7.2227,    8.3154,    9.4491,    0.0676,    0.8002,   -0.5425,   -0.7700,    0.1600,   -0.1700
    35.30,    6.6593,    8.5336,    9.4188,   -0.1014,    0.7058,   -0.5569,    0.0200,    0.2500,   -0.0950
    35.40,    6.6297,    8.5119,    9.4381,   -0.3828,    1.2304,   -0.3942,   -0.2500,    0.2100,   -0.0300
    35.50,    6.5476,    8.4816,    9.4084,    0.3729,    1.0129,   -0.7327,   -0.6800,    0.2400,   -0.1350
    35.60,    6.3180,    8.3489,    9.4437,    0.2414,    1.2816,   -0.6144,   -0.8100,    0.3400,   -0.3000
    35.70,    6.2640,    8.4137,    9.4917,   -0.3636,    1.2183,   -0.7153,   -0.5900,    0.0400,   -0.2050
    35.80,    5.9609,    8.4681,    9.4245,    0.1905,    1.2392,   -0.5740,   -0.4700,    0.1200,   -0.1000
    35.90,    5.9161,    8.4807,    9.3777,   -0.2567,    1.3690,   -0.3090,   -0.3400,   -0.1100,   -0.0950
    36.00,    5.6435,    8.4294,    9.2566,   -0.1833,    1.6121,   -0.3666,   -0.3200,    0.1200,   -0.1500
    36.10,    5.6093,    8.3932,    9.2997,   -0.1947,    1.5008,   -0.5145,    0.0500,    0.0200,    0.0550
    36.20,    5.7368,    8.6676,    9.4154,   -0.4212,    1.4133,   -0.7318,   -0.0600,   -0.0300,    0.0600
    36.30,    6.2109,    8.6695,    9.2433,   -0.2205,    1.5133,   -0.8385,    0.8100,   -0.0800,    0.0550
    36.40,    6.1498,    8.8365,    9.1339,    0.3348,    1.6620,   -0.7023,    1.1200,   -0.1600,    0.1000
    36.50,    6.5495,    8.7023,    9.1790,    0.0098,    1.6527,   -0.7502,    0.5600,   -0.1100,    0.0850
    36.60,    6.5086,    8.9480,    9.0743,   -0.0344,    1.3338,   -0.2750,    0.8500,    0.1000,    0.1300
    36.70,    6.6826,    8.9197,    9.0857,    0.1152,    1.2163,   -0.5123,    0.3600,    0.1300,   -0.0900
    36.80,    6.8706,    8.9143,    9.0381,   -0.1395,    1.1444,   -0.3863,    0.4900,    0.2300,    0.0900
    36.90,    6.9932,    8.9559,    9.1669,   -0.2100,    1.3276,   -0.4489,    0.2100,    0.1400,    0.1750
    37.00,    6.6000,    9.1226,    9.1593,    0.0338,    1.3623,   -0.3287,    0.5100,    0.2300,    0.1600
    37.10,    6.3222,    9.0239,    9.1920,    0.5554,    1.1222,   -0.3924,    0.6600,    0.4100,    0.1900
    37.20,    6.0033,    8.9456,    9.0401,    0.3097,    1.4118,   -0.2864,    0.2500,    0.0800,    0.3900
    37.30,    6.8354,    8.8271,    9.1821,    0.2052,    1.3902,   -0.3402,   -0.0600,   -0.1600,    0.3450
    37.40,    6.8216,    9.1069,    9.0921,   -0.0886,    1.3747,   -0.1874,    0.0900,   -0.1800,    0.0400
    37.50,    6.9967,    8.9308,    9.0970,   -0.0350,    1.4741,   -0.1404,   -0.0500,   -0.0900,    0.1250
    37.60,    7.0211,    8.9594,    9.1064,    0.0855,    1.2995,   -0.0716,    0.0400,   -0.0300,    0.1900
    37.70,    7.0235,    8.8488,    9.1360,    0.2105,    1.6778,   -0.3423,   -0.0150,    0.0000,    0.0500
    37.80,    6.9600,    8.8444,    8.9928,    0.2348,    1.6559,   -0.6555,   -0.0200,   -0.1500,   -0.0200
    37.90,    7.1107,    8.8759,    8.8158,    0.1678,    1.6313,   -0.4029,    0.1300,   -0.1400,    0.2500
    38.00,    7.0321,    8.9865,    8.7865,    0.3434,    1.6591,   -0.3674,    0.2800,   -0.2800,    0.3400
    38.10,    7.0935,    8.7855,    8.9177,    0.3082,    1.6130,   -0.5080,    0.2400,   -0.2500,    0.3100
    38.20,    7.0912,    8.7907,    8.8988,    0.5002,    1.5709,   -0.3536,    0.4300,   -0.2500,    0.1500
    38.30,    7.0799,    8.8099,    8.9504,    0.5345,    1.5305,   -0.2226,    0.3700,   -0.2500,    0.2350
    38.40,    7.0302,    8.8367,    9.0231,    0.6495,    1.3700,   -0.4380,    0.5100,   -0.2500,    0.1900
    38.50,    7.0656,    8.9168,    9.0521,    0.8248,    1.4724,   -0.2386,    0.3400,   -0.1400,    0.2400
    38.60,    6.9691,    8.9397,    8.9293,    0.7987,    1.5180,   -0.4282,    0.4200,   -0.2000,    0.0700
    38.70,    7.0786,    8.9424,    8.9031,    0.9226,    1.5539,   -0.1856,    0.3850,   -0.1900,    0.2800
    38.80,    7.1154,    8.9045,    8.9271,    1.1159,    1.4567,   -0.6422,    0.3100,   -0.1500,    0.2300
    38.90,    7.0046,    8.8877,    9.1140,    0.9740,    1.4190,   -0.5979,   -0.2300,   -0.1200,    0.1150
    39.00,    6.6344,    8.9343,    9.0502,    0.9713,    1.4461,   -0.4846,   -0.6700,   -0.0600,    0.0900
    39.10,    7.1415,    8.8885,    8.9145,    1.0193,    1.3550,   -0.5689,   -0.4800,   -0.0300,    0.1000
    39.20,    7.1341,    8.9306,    9.1364,    1.2535,    1.3601,   -0.7803,   -0.4200,   -0.0100,   -0.0600
    39.30,    7.0489,    8.8271,    9.0181,    1.1932,    1.3902,   -0.7450,   -0.4300,    0.0400,   -0.0800
    39.40,    7.3816,    8.7693,    9.0160,    1.3267,    1.3973,   -0.9020,   -0.0900,   -0.0200,   -0.3300
    39.50,    7.5063,    8.7043,    8.8885,    1.2102,    1.3466,   -0.6184,   -0.5800,   -0.0500,   -0.0750
    39.60,    7.6022,    8.4883,    8.9443,    1.1543,    1.2488,   -0.7826,   -0.5900,    0.0600,   -0.1700
    39.70,    7.5809,    8.5698,    8.8970,    1.0377,    1.2232,   -0.7456,   -0.5350,    0.0300,   -0.1050
    39.80,    7.8682,    8.4777,    8.8884,    0.8450,    1.2190,   -0.6754,   -0.5100,    0.0400,   -0.0900
    39.90,    8.0842,    8.4410,    9.0288,    0.9427,    1.2858,   -0.8612,   -0.3400,   -0.0400,   -0.2250
    40.00,    7.9044,    8.3797,    9.0093,    0.5502,    1.3210,   -0.7318,   -0.5200,   -0.0600,   -0.1300
    40.10,    8.0765,    8.3506,    8.9693,    0.2508,    1.2676,   -0.5800,   -0.5600,   -0.0100,   -0.1400
    40.20,    7.9699,    8.5191,    9.0320,    0.4229,    1.2882,   -0.8003,   -0.5100,   -0.1500,   -0.2000
    40.30,    7.8326,    8.3789,    8.9827,    0.4096,    1.3850,   -0.6603,   -0.5800,   -0.1200,   -0.0550
    40.40,    8.1664,    8.2401,    8.9162,    0.0409,    1.2397,   -0.7860,   -0.5000,   -0.2000,   -0.1400
    40.50,    8.1020,    8.2369,    8.9154,    0.4783,    1.3818,   -0.5759,   -0.5000,   -0.1700,   -0.0350
    40.60,    7.8293,    8.3324,    8.9554,    0.2916,    1.3579,   -0.5247,   -0.5100,   -0.2500,   -0.0200
    40.70,    8.0241,    8.2763,    8.9863,    0.7359,    1.3510,   -0.6314,   -0.2600,   -0.3000,    0.0500
    40.80,    8.1551,    8.1746,    8.9576,    0.4813,    1.3670,   -0.7168,   -0.4200,   -0.1900,    0.1500
    40.90,    8.3779,    8.1800,    8.9997,    0.5229,    1.4389,   -0.7116,   -0.1300,   -0.1600,    0.1100
