index,u_p0,u_p1,u_p2,v_p0,v_p1,v_p2,w_p0,w_p1,w_p2
k,0,0,0,1,1,1,2,2,2
   500.30,    4.8645,    6.3138,    7.5012,    1.5484,   -0.2756,   -1.3302,    0.2700,   -0.4000,   -0.5000
   500.40,    5.2207,    6.3104,    7.5259,    0.5911,   -0.0445,   -1.2987,    0.0800,   -0.4500,   -0.4200
   500.50,    5.3312,    6.6898,    7.4522,    0.6190,    0.0271,   -1.2792,    0.3500,   -0.4050,   -0.3600
   500.60,    5.1007,    6.6416,    7.5552,    0.6975,    0.2171,   -1.1312,    0.5000,   -0.3300,   -0.4100
   500.70,    5.2448,    6.6604,    7.4032,    0.3946,    0.4117,   -1.2283,    0.6700,   -0.2650,   -0.3600
   500.80,    5.4938,    6.6337,    7.4648,    0.3397,    0.2232,   -1.1494,    0.4900,   -0.1000,   -0.5300
   500.90,    4.8848,    6.6780,    7.5364,    0.1937,    0.2393,   -1.2689,    0.2300,    0.1450,   -0.5950
   501.00,    5.2519,    6.8575,    7.7241,    0.4525,    0.3148,   -1.2886,    0.4200,    0.2100,   -0.7400
   501.10,    5.3254,    7.0112,    7.7087,    0.1730,   -0.0083,   -1.3083,    0.3250,    0.2650,   -0.6550
   501.20,    5.3142,    7.1149,    7.6650,    0.0612,    0.0757,   -1.4455,    0.2400,    0.4200,   -0.6800
   501.30,    5.4988,    7.1827,    7.5537,   -0.5716,    0.0163,   -1.4093,    0.0550,    0.3050,   -0.5700
   501.40,    5.6043,    7.0944,    7.5377,   -0.4446,    0.3581,   -1.5110,   -0.0800,    0.0500,   -0.6200
   501.50,    5.6882,    6.8988,    7.4864,   -0.4023,    0.1240,   -1.2679,   -0.0100,   -0.1450,   -0.7600
   501.60,    5.5716,    6.7066,    7.5973,   -0.1779,    0.2678,   -1.1261,    0.1800,   -0.2900,   -0.7500
   501.70,    5.5912,    6.6634,    7.4668,   -0.0473,    0.1556,   -1.0495,    0.1950,   -0.2900,   -0.8400
   501.80,    5.7112,    6.6925,    7.4791,   -0.0967,    0.2661,   -1.0337,    0.1900,   -0.1000,   -0.7900
   501.90,    5.4445,    6.9022,    7.4439,   -0.1294,    0.0959,   -0.8920,    0.1900,   -0.1100,   -0.7100
   502.00,    5.6322,    7.1213,    7.5054,   -0.1491,    0.1976,   -1.0162,    0.2600,    0.0000,   -0.5600
   502.10,    5.6972,    7.1020,    7.5581,   -0.5045,    0.1810,   -0.9813,    0.3900,   -0.0400,   -0.6000
   502.20,    5.5125,    6.9223,    7.4722,   -0.3348,    0.2515,   -0.9776,    0.4100,   -0.1100,   -0.3200
   502.30,    5.3823,    7.1612,    7.5128,   -0.0872,   -0.0112,   -1.0474,    0.2700,   -0.3150,   -0.2700
   502.40,    5.3480,    7.3070,    7.5475,   -0.1555,    0.0779,   -1.0111,    0.3700,   -0.4800,   -0.5600
   502.50,    5.4750,    7.3585,    7.5406,   -0.0010,    0.0059,   -0.9549,    0.3100,   -0.4250,   -0.3700
   502.60,    5.7629,    7.4035,    7.6613,   -0.1117,    0.1040,   -0.7192,    0.1800,   -0.4600,   -0.4000
   502.70,    5.6331,    7.1692,    7.6468,   -0.3022,    0.0396,   -0.9490,    0.2300,   -0.5350,   -0.5700
   502.80,    5.7321,    7.1437,    7.5406,   -0.5572,    0.0151,   -0.9549,    0.3800,   -0.5000,   -0.4800
   502.90,    5.9738,    7.3526,    7.5557,   -0.1178,    0.1120,   -1.1062,    0.1350,   -0.4600,   -0.4500
   503.00,    5.7568,    7.2932,    7.4709,   -0.5256,    0.1902,   -1.1416,    0.1900,   -0.6000,   -0.5200
   503.10,    5.8449,    7.3119,    7.5525,   -0.5184,    0.1248,   -0.7611,    0.2950,   -0.5800,   -0.6200
   503.20,    5.8442,    7.4668,    7.4835,   -0.2513,    0.1688,   -0.6057,    0.2000,   -0.5200,   -0.4600
   503.30,    5.8582,    7.3294,    7.5397,   -0.2496,   -0.1046,   -0.5988,    0.3150,   -0.6150,   -0.5600
   503.40,    5.8351,    7.3966,    7.5347,   -0.4092,    0.1601,   -0.8488,    0.2000,   -0.4800,   -0.5000
   503.50,    5.7712,    7.4396,    7.5483,    0.0532,    0.1583,   -0.6690,    0.1950,   -0.5300,   -0.4000
   503.60,    5.7161,    7.3715,    7.5532,    0.1533,    0.3067,   -0.8251,    0.0700,   -0.5100,   -0.4200
   503.70,    5.9028,    7.4073,    7.5670,    0.6927,    0.2470,   -0.9374,    0.2550,   -0.4900,   -0.4600
   503.80,    5.6763,    7.3353,    7.6357,    0.7682,    0.1954,   -1.2068,    0.2600,   -0.5500,   -0.6600
   503.90,    5.7999,    7.2831,    7.6332,    0.7478,    0.1854,   -1.1288,    0.1700,   -0.3700,   -0.6750
   504.00,    5.4007,    7.6064,    7.5948,    0.6916,    0.2500,   -1.0480,    0.3300,   -0.2300,   -0.5900
   504.10,    5.0823,    7.5123,    7.5227,    0.4709,    0.3489,   -1.1566,    0.3250,   -0.1850,   -0.4900
   504.20,    5.2047,    7.6256,    7.4700,    0.4894,    0.2096,   -1.1916,    0.1500,   -0.3400,   -0.5700
   504.30,    5.4795,    7.6406,    7.4141,    0.2240,    0.2614,   -1.0844,    0.3850,   -0.2350,   -0.3700
   504.40,    5.2618,    7.6463,    7.5488,    0.5463,    0.0412,   -1.2531,    0.4200,   -0.0400,   -0.3200
   504.50,    4.6506,    7.5056,    7.6559,    1.4046,    0.2590,   -1.1972,    0.7950,   -0.1700,   -0.4400
   504.60,    4.7218,    7.4907,    7.5877,    1.0571,    0.2643,   -1.1059,    1.1700,   -0.2500,   -0.2900
   504.70,    5.2058,    7.4632,    7.5121,    1.0025,    0.1398,   -0.7803,    0.7650,   -0.0800,   -0.5100
   504.80,    5.1113,    7.4633,    7.5699,    0.7273,    0.1968,   -0.7875,    0.7200,   -0.0100,   -0.5700
   504.90,    5.2185,    7.1393,    7.5714,    0.5802,    0.3993,   -0.9155,    0.1400,    0.0250,   -0.5700
   505.00,    5.9558,    6.8723,    7.5153,    0.6387,    0.2525,   -0.9224,   -0.1000,   -0.2500,   -0.4400
   505.10,    5.6358,    7.0169,    7.5722,    1.0981,    0.1776,   -0.9795,   -0.2950,   -0.4600,   -0.4000
   505.20,    5.7073,    7.2257,    7.4399,    0.9216,    0.2175,   -1.2950,   -0.3500,   -0.4900,   -0.3900
   505.30,    5.5434,    7.1671,    7.5340,    0.7768,    0.2887,   -1.1908,   -0.3700,   -0.5050,   -0.3900
   505.40,    5.3192,    7.1809,    7.5941,    0.7172,    0.1764,   -0.9840,   -0.3300,   -0.5100,   -0.3300
   505.50,    5.0956,    7.2337,    7.5197,    0.7396,    0.2684,   -0.9005,   -0.3700,   -0.4200,   -0.4100
   505.60,    5.3081,    7.3126,    7.3508,    0.8655,    0.2638,   -0.7431,   -0.2100,   -0.3700,   -0.3900
   505.70,    5.4447,    7.3190,    7.4887,    0.9428,    0.3857,   -0.6478,   -0.3400,   -0.4150,   -0.5100
   505.80,    5.4078,    7.3222,    7.5047,    0.7495,    0.2436,   -0.5461,   -0.3300,   -0.5500,   -0.5400
   505.90,    5.2598,    7.0798,    7.3702,    1.0555,    0.4775,   -0.6695,   -0.3400,   -0.4250,   -0.5300
   506.00,    5.5199,    7.1351,    7.3301,    1.0553,    0.4914,   -0.5747,   -0.2600,   -0.3100,   -0.5300
   506.10,    5.3694,    7.2199,    7.3848,    1.0333,    0.5837,   -0.8458,   -0.3500,   -0.0650,   -0.5500
   506.20,    5.2559,    7.1230,    7.2547,    0.6525,    0.5896,   -0.9473,   -0.2300,    0.0300,   -0.5100
   506.30,    5.3386,    7.1659,    7.3729,    0.5878,    0.5308,   -1.0396,   -0.0750,    0.2400,   -0.5800
   506.40,    5.5140,    7.0875,    7.3535,    0.7554,    0.4143,   -1.1132,   -0.0100,    0.1800,   -0.5300
   506.50,    5.6571,    6.9432,    7.3793,    1.0116,    0.1971,   -0.9177,    0.0700,    0.4800,   -0.5700
   506.60,    5.6349,    7.0203,    7.6056,    1.1051,   -0.2565,   -0.9042,    0.1500,    0.2700,   -0.4400
   506.70,    5.8768,    7.0166,    7.5539,    1.0493,    0.0636,   -0.8892,    0.4950,    0.3450,   -0.5100
   506.80,    5.6056,    6.9398,    7.4727,    0.5315,   -0.1809,   -0.7495,    0.9300,    0.5400,   -0.6000
   506.90,    5.6599,    7.1373,    7.4919,    0.9015,    0.0963,   -0.7899,    0.7250,    0.6600,   -0.5700
   507.00,    6.0493,    7.0991,    7.6936,    0.9209,    0.0880,   -0.8079,    0.4200,    0.8600,   -0.4400
   507.10,    5.7277,    6.8542,    7.5584,    0.8422,   -0.4123,   -0.8672,    0.5200,    1.1100,   -0.4900
   507.20,    5.5339,    7.0767,    7.5049,    1.0571,   -0.5417,   -0.8382,    0.2100,    1.1300,   -0.3900
   507.30,    5.7402,    7.0581,    7.3242,    1.3210,   -0.6223,   -0.8746,    0.4000,    1.0750,   -0.3400
   507.40,    5.6721,    6.9208,    7.2363,    1.6725,   -0.4326,   -0.9709,    0.3200,    0.6500,   -0.4000
   507.50,    5.8888,    6.8483,    7.1902,    1.5031,   -0.5092,   -1.1760,    0.0400,    0.5850,   -0.3000
   507.60,    6.2491,    6.8935,    7.1865,    1.6151,   -0.0940,   -1.2620,   -0.0200,    0.6900,   -0.3300
   507.70,    6.2867,    7.2245,    7.2542,    1.1922,   -0.1495,   -1.1753,   -0.0500,    0.7150,   -0.4200
   507.80,    6.0991,    7.1405,    7.2387,    0.8059,   -0.2489,   -1.0490,    0.2000,    0.7000,   -0.3900
   507.90,    5.6982,    7.0267,    7.2582,    0.9668,   -0.5407,   -0.9753,    0.1750,    0.3100,   -0.2800
   508.00,    5.9705,    7.0819,    7.0708,    0.9824,   -0.5838,   -1.2477,    0.1000,   -0.0600,   -0.3500
   508.10,    5.8521,    6.8782,    7.2754,    1.1638,    0.1464,   -1.1157,    0.7450,   -0.4550,   -0.3900
   508.20,    6.1811,    6.6462,    7.2680,    0.6022,   -0.0531,   -1.2876,    0.6100,   -0.9000,   -0.3400
   508.30,    5.5939,    6.6230,    7.1732,   -0.0113,    0.3394,   -1.3277,    1.0500,   -0.8000,   -0.3900
   508.40,    5.1517,    6.7127,    7.2643,   -0.0656,    0.2757,   -1.3735,    1.5500,   -0.7300,   -0.3600
   508.50,    4.9158,    6.6347,    7.3158,   -0.0590,    0.2732,   -1.5026,    1.5800,   -0.6900,   -0.2900
   508.60,    4.7594,    6.4512,    7.2801,   -0.1779,    0.2008,   -1.3859,    1.6300,   -0.4800,   -0.3100
   508.70,    5.4417,    6.5304,    7.3133,    0.1837,    0.1072,   -1.4245,    1.5550,   -0.1900,   -0.2800
   508.80,    5.5873,    6.6369,    7.3160,    0.2158,    0.0811,   -1.3886,    1.4100,   -0.1100,   -0.3100
   508.90,    5.8519,    7.0364,    7.3564,    0.2946,   -0.0978,   -1.3694,    1.3600,    0.0450,   -0.3100
   509.00,    6.1951,    7.1279,    7.2180,    0.1979,    0.0274,   -1.2866,    0.8600,    0.1000,   -0.2200
   509.10,    6.3599,    7.0500,    7.2008,    0.3356,   -0.1211,   -1.1462,    0.5900,    0.0450,   -0.2700
   509.20,    5.9543,    7.0907,    7.1592,    0.3606,   -0.1339,   -1.3295,    0.6900,    0.1000,   -0.2000
   509.30,    5.8914,    7.0286,    7.1545,    0.2639,   -0.0916,   -1.0593,    0.6600,   -0.0150,   -0.2700
   509.40,    5.9373,    7.1136,    7.1744,   -0.1971,   -0.0883,   -1.1637,    0.7900,    0.0100,   -0.3200
   509.50,    6.5949,    7.0297,    7.2727,    0.5390,   -0.1877,   -1.1517,   -0.3350,   -0.0400,   -0.2900
   509.60,    6.5455,    7.0917,    7.2658,    0.0129,   -0.0839,   -1.0955,   -0.2700,   -0.1300,   -0.3000
   509.70,    6.7679,    6.9900,    7.3584,    0.4356,   -0.0679,   -1.2694,   -0.4200,    0.2450,   -0.2700
   509.80,    6.8957,    7.0324,    7.3042,    0.5261,    0.0513,   -1.1763,   -0.3900,    0.2100,   -0.2800
   509.90,    6.7719,    6.9698,    7.4490,    0.6356,   -0.0775,   -1.1371,   -0.1900,    0.1150,   -0.5300
   510.00,    6.6083,    6.9031,    7.6445,    0.6618,   -0.1142,   -1.1630,   -0.0500,    0.1300,   -0.7300
   510.10,    6.3203,    6.8810,    7.5099,    0.5124,   -0.1667,   -0.9943,   -0.3400,    0.1000,   -0.6300
   510.20,    6.3754,    6.8063,    7.4692,    0.4123,   -0.2543,   -1.1275,   -0.5600,    0.0300,   -0.8100
   510.30,    6.5369,    6.8634,    7.4106,    0.2861,   -0.4004,   -1.0564,   -0.7650,    0.1050,   -0.7800
   510.40,    6.8258,    6.8625,    7.6281,    0.6315,   -0.2474,   -1.0867,   -0.6000,   -0.1200,   -0.5600
   510.50,    6.9685,    6.8384,    7.5421,    0.7167,   -0.1969,   -1.0830,   -0.6400,   -0.2150,   -0.5000
   510.60,    7.0250,    6.8563,    7.5579,    0.6916,   -0.2553,   -1.0953,   -0.6900,   -0.1600,   -0.5300
   510.70,    6.9292,    6.8756,    7.4463,    0.6015,   -0.2387,   -1.1731,   -1.0500,   -0.0800,   -0.5700
   510.80,    6.9794,    6.9570,    7.4574,    0.3084,   -0.3213,   -1.3213,   -0.9700,   -0.1800,   -0.6800
   510.90,    6.7322,    6.8479,    7.4995,    0.5523,   -0.2741,   -1.3162,   -0.7200,   -0.1000,   -0.8300
   511.00,    6.7327,    6.8442,    7.4323,    0.1712,   -0.1570,   -1.1748,   -0.0400,   -0.1200,   -0.6300
   511.10,    7.0137,    6.8255,    7.2860,    0.1167,   -0.2947,   -1.0859,    0.2400,   -0.0900,   -0.8500
   511.20,    6.7558,    6.8009,    7.4456,    0.3308,   -0.3262,   -1.1091,    0.1700,   -0.0500,   -0.8800
   511.30,    6.4763,    6.8910,    7.4246,    0.0543,   -0.2190,   -1.0546,    0.1150,   -0.2000,   -0.7900
   511.40,    6.7359,    6.8376,    7.3783,    0.0292,   -0.3929,   -0.9677,    0.1000,   -0.2800,   -0.7100
   511.50,    6.6985,    6.9145,    7.3924,    0.1599,   -0.2944,   -0.9660,   -0.1400,   -0.5150,   -0.7700
   511.60,    6.5061,    6.9033,    7.2023,    0.0437,   -0.4062,   -0.8682,   -0.5700,   -0.4200,   -0.6800
   511.70,    6.6509,    6.9363,    7.2040,   -0.1202,   -0.3559,   -0.8823,   -0.6300,   -0.4600,   -0.7300
   511.80,    6.4709,    6.9004,    7.1562,   -0.4237,   -0.1501,   -1.0733,   -0.5000,   -0.2600,   -0.7200
   511.90,    6.6450,    7.0065,    7.1673,   -0.2171,   -0.3473,   -1.0186,   -0.4600,   -0.0450,   -0.6450
   512.00,    6.9750,    6.9506,    7.3202,   -0.1196,   -0.4432,   -1.0746,   -0.3200,   -0.0800,   -0.6800
   512.10,    7.2374,    6.8103,    7.1737,   -0.0518,   -0.0543,   -1.0997,    0.0800,   -0.2400,   -0.6700
   512.20,    6.6177,    6.7236,    7.1594,    0.1215,    0.0134,   -1.2154,    0.0900,   -0.3000,   -0.6600
   512.30,    6.4371,    6.7476,    7.1515,    0.1421,   -0.2401,   -1.2093,   -0.3050,   -0.2150,   -0.6300
   512.40,    6.2985,    6.7415,    7.2643,    0.1678,   -0.1910,   -1.3735,   -0.3600,   -0.3000,   -0.5300
   512.50,    6.2793,    6.7296,    7.2749,    0.0052,   -0.2388,   -1.3437,   -0.5950,   -0.3700,   -0.6900
   512.60,    6.3832,    6.6844,    7.2266,    0.0001,   -0.2479,   -1.3568,   -0.6000,   -0.5400,   -0.6200
   512.70,    6.2610,    6.8322,    7.2624,   -0.1645,   -0.0588,   -1.4735,   -0.4100,   -0.5600,   -0.6700
   512.80,    6.1321,    6.7544,    7.3259,   -0.1590,    0.0528,   -1.2947,   -0.4300,   -0.5900,   -0.7500
   512.90,    6.3985,    6.7136,    7.2249,   -1.0524,    0.0656,   -1.3428,    0.1250,   -0.6100,   -0.7200
   513.00,    6.7881,    6.6701,    7.0003,   -1.3821,    0.0425,   -1.3703,    0.3000,   -0.5800,   -0.5800
   513.10,    7.4873,    6.5307,    7.0486,   -0.2597,   -0.1278,   -1.3573,    0.5300,   -0.5200,   -0.7100
   513.20,    7.5131,    6.6093,    7.2685,    0.0818,   -0.1004,   -1.4656,    0.1400,   -0.4500,   -0.7000
   513.30,    6.9200,    6.5145,    7.4584,   -0.0195,    0.0625,   -1.6774,   -0.2750,   -0.6450,   -0.8300
   513.40,    6.8415,    6.5106,    7.4653,   -0.1930,    0.0656,   -1.7336,   -0.5400,   -0.6400,   -0.7900
   513.50,    6.7403,    6.5678,    7.5436,   -0.1520,   -0.0235,   -1.6171,   -0.5150,   -0.5350,   -0.9800
   513.60,    6.6972,    6.6199,    7.3384,   -0.0041,   -0.0706,   -1.5710,   -0.5600,   -0.5500,   -0.9500
   513.70,    6.7915,    6.6385,    7.3392,    0.4171,    0.0101,   -1.6351,   -0.3950,   -0.5900,   -0.8700
   513.80,    6.6704,    6.5167,    7.6207,   -0.2496,    0.0735,   -1.6646,   -0.4400,   -0.6500,   -0.8100
   513.90,    6.8293,    6.6041,    7.3673,   -0.1517,    0.1448,   -1.6316,   -0.4300,   -0.6450,   -0.6300
   514.00,    6.5891,    6.6462,    7.2562,   -0.1100,   -0.0531,   -1.4814,    0.3900,   -0.7000,   -0.7700
   514.10,    6.3871,    6.5798,    7.3860,   -0.0600,    0.0242,   -1.4940,    1.0050,   -0.5400,   -0.6400
   514.20,    6.6760,    6.5280,    7.2500,   -0.0637,    0.0393,   -1.4893,    1.2100,   -0.5600,   -0.6200
   514.30,    5.9980,    6.6556,    7.5857,    0.0917,    0.0157,   -1.6119,    0.9600,   -0.5150,   -0.7500
   514.40,    5.6250,    6.6403,    7.5699,    0.6052,    0.0530,   -1.5996,    0.7000,   -0.5100,   -0.7300
   514.50,    5.9926,    6.6339,    7.4404,    0.8320,   -0.0689,   -1.4730,    0.8100,   -0.4950,   -0.7900
   514.60,    5.9099,    6.6453,    7.3404,    0.1415,   -0.1031,   -1.4711,   -0.3200,   -0.5300,   -0.8800
   514.70,    6.4303,    6.6605,    7.5416,    0.0522,    0.0626,   -1.7171,   -0.6250,   -0.5250,   -1.1600
   514.80,    6.7211,    6.7748,    7.5249,    1.3097,    0.1764,   -1.7548,   -0.6100,   -0.5400,   -1.1200
   514.90,    6.3000,    6.8401,    7.6642,    0.8519,    0.1381,   -1.3814,   -0.8900,   -0.6000,   -0.7900
   515.00,    6.1858,    7.0176,    7.7861,    0.7381,    0.1136,   -1.3878,   -0.8900,   -0.6300,   -0.8800
   515.10,    5.9689,    7.1132,    7.3276,    0.6474,    0.0897,   -1.7149,   -0.7950,   -0.6000,   -0.1800
   515.20,    6.3192,    7.1932,    7.3461,    0.8115,    0.1922,   -1.6912,   -0.8300,   -0.7000,   -0.3300
   515.30,    5.8853,    7.0433,    7.1486,    0.7191,    0.0491,   -1.7653,   -0.8850,   -0.7350,   -0.2600
   515.40,    6.1153,    7.0838,    7.3815,    0.6155,   -0.0777,   -1.9220,   -0.8100,   -0.7900,   -0.2400
   515.50,    5.9175,    7.0185,    7.1894,    0.9795,    0.1066,   -1.9242,   -0.7100,   -0.7450,   -0.1800
   515.60,    5.8642,    7.0267,    7.1791,    0.8625,    0.2715,   -1.8400,   -0.5400,   -0.7300,   -0.2600
   515.70,    5.8605,    7.2714,    7.1771,    0.7766,    0.2516,   -1.9399,   -0.5700,   -0.7850,   -0.2600
   515.80,    5.8792,    7.3840,    7.1860,    0.9142,    0.0304,   -1.8961,   -0.4500,   -0.6100,   -0.2600
   515.90,    5.7086,    7.1465,    7.1042,    0.9396,    0.1081,   -1.9845,   -0.5350,   -0.3450,   -0.3300
   516.00,    5.7890,    6.9196,    7.1473,    0.6039,    0.2156,   -1.9293,   -0.6300,   -0.3200,   -0.3200
   516.10,    5.9422,    7.0978,    7.0001,    0.8650,    0.0700,   -1.8904,   -0.5350,   -0.3200,   -0.3100
   516.20,    5.7452,    7.0415,    6.9986,    0.6128,    0.2092,   -1.7624,   -0.5100,   -0.2000,   -0.2800
   516.30,    5.7200,    7.1202,    7.0740,    0.9054,    0.0906,   -1.7959,   -0.3900,   -0.2450,   -0.3000
   516.40,    5.7410,    7.0457,    6.9705,    0.7049,    0.1171,   -1.7658,   -0.2800,   -0.2300,   -0.2400
   516.50,    5.6670,    7.2811,    6.9944,    0.7564,   -0.1176,   -1.6703,   -0.3350,   -0.1100,   -0.3100
   516.60,    5.7127,    7.4215,    6.8779,    0.9935,   -0.1004,   -1.5920,   -0.4700,   -0.1300,   -0.4100
   516.70,    5.9813,    7.4670,    6.9119,    1.0692,    0.0797,   -1.6947,   -0.4750,   -0.2450,   -0.4700
   516.80,    6.1274,    7.4584,    6.9961,    0.9233,   -0.0531,   -1.6843,   -0.4200,   -0.2500,   -0.5300
   516.90,    5.7910,    7.5184,    6.9530,    1.1100,   -0.1063,   -1.7395,   -0.1100,   -0.1550,   -0.4400
   517.00,    5.8649,    7.4094,    6.9099,    1.2046,   -0.0021,   -1.7946,   -0.0400,   -0.1000,   -0.2300
   517.10,    6.0781,    7.2504,    6.8363,    0.8603,   -0.1000,   -1.7752,    0.2250,   -0.1100,   -0.2300
   517.20,    6.0407,    7.3104,    6.8949,    0.5850,    0.0498,   -1.8463,    0.2000,   -0.0500,   -0.2900
   517.30,    5.9119,    7.2999,    6.9806,   -0.1646,    0.0770,   -1.5580,    0.2800,    0.0650,   -0.3500
   517.40,    6.0259,    7.3358,    7.0205,   -0.5710,    0.0173,   -1.7668,    0.2800,    0.0300,   -0.3800
   517.50,    6.2036,    7.2790,    7.0336,   -0.1324,    0.1315,   -1.8151,    0.1350,    0.0900,   -0.3500
   517.60,    6.2086,    7.1772,    6.9924,   -0.0285,    0.0905,   -1.7703,    0.0500,   -0.0400,   -0.3000
   517.70,    6.1518,    7.4260,    7.0791,    0.0287,   -0.0215,   -1.8380,    0.1150,   -0.1100,   -0.3800
   517.80,    6.1387,    7.4146,    7.0801,    0.0769,   -0.0442,   -1.7880,    0.1100,   -0.1400,   -0.3100
   517.90,    6.2107,    7.2887,    6.9614,    0.1285,   -0.0348,   -1.9237,    0.0050,   -0.3450,   -0.2000
   518.00,    6.2018,    7.2503,    7.0579,    0.4338,   -0.1570,   -1.8976,    0.1600,   -0.3300,   -0.3200
   518.10,    6.4986,    7.2632,    7.0658,    0.2209,   -0.0593,   -1.9037,    0.0200,   -0.2600,   -0.2100
   518.20,    6.7359,    7.3183,    7.1252,   -0.3769,    0.0437,   -2.0389,    0.0900,   -0.2400,   -0.2500
   518.30,    6.3286,    7.4666,    7.0813,   -0.5409,   -0.2943,   -2.0301,    0.7050,   -0.0600,   -0.2800
   518.40,    6.3904,    7.2205,    7.1769,   -0.3481,   -0.1464,   -2.0539,    0.1900,   -0.3400,   -0.3200
   518.50,    6.1605,    7.5665,    7.2503,   -0.3906,    0.0528,   -1.7813,    0.2400,    0.0800,   -0.3700
   518.60,    5.9422,    7.4924,    7.2175,   -0.7593,   -0.1558,   -1.9207,    0.4200,    0.2900,   -0.1800
   518.70,    6.5285,    7.4625,    7.2545,   -0.3418,    0.2039,   -1.8734,    0.7550,    0.2900,   -0.2100
   518.80,    6.3923,    7.5266,    7.5248,   -0.2481,    0.2616,   -2.1608,    0.8600,    0.2000,   -0.1900
   518.90,    6.0930,    7.2747,    7.6438,   -0.3632,    0.1666,   -1.9111,    0.6700,    0.0600,   -0.1300
   519.00,    6.3345,    7.3799,    7.6073,   -0.2410,    0.1225,   -2.1365,    0.4500,    0.2900,   -0.2400
   519.10,    6.1378,    7.4816,    7.5544,   -0.3221,    0.3095,   -1.8794,    0.5350,    0.2900,   -0.2200
